7,浦东明珠,163,3室2厅2卫,135.93,11991,南北,高层,精装修,经开
8,高格蓝湾,165,3室2厅1卫,128.46,12844,南北,中层,精装修,二道
9,像素公园,82.8,2室2厅1卫,93,8903,南北,低层,精装修,经开
10,欧风花园,45,2室1厅1卫,70,6429,南北,高层,简装修,朝阳
11,丰和日丽,105,2室1厅1卫,68,15441,南北,中层,精装修,绿园
12,银湖柳苑,92,2室2厅1卫,106,8679,南北,中层,精装修,净月
13,万龙城,85,2室2厅1卫,84.13,10103,东,高层,暂无,南关
14,汉森金烁广场,68,2室1厅1卫,58.65,11594,南北,高层,精装修,二道
15,兆丰凯旋明珠,76.9,3室2厅1卫,103.69,7416,南北,低层,精装修,宽城
16,保利蔷薇,132,3室2厅2卫,127.81,10328,南北,中层,精装修,净月
17,益和国际城,60.8,2室1厅1卫,74.4,8172,南北,低层,精装修,宽城
18,华盛碧水云天,73,2室2厅1卫,74.27,9829,南北,中层,简装修,汽开
19,西康小区,128,2室1厅1卫,100,12800,南北,中层,精装修,朝阳
20,一汽38B街区,67,2室1厅1卫,74,9054,南北,低层,精装修,汽开
21,像素公园,76,2室2厅1卫,86,8837,南北,高层,精装修,经开
22,东方万达城,95,2室2厅1卫,102,9314,南,高层,精装修,经开
23,丰和日丽,118,2室2厅2卫,90,13111,东,高层,暂无,绿园
24,华方状元府,44.7,2室2厅1卫,82,5451,南北,低层,毛坯,宽城
25,万嘉花园,90,2室2厅1卫,106,8491,南北,低层,豪华装修,绿园
26,吉盛小区,65.8,2室1厅1卫,70,9400,南北,中层,精装修,二道
27,亚泰杏花苑,29,1室1厅1卫,42,6905,南,低层,简装修,二道
28,吴中印象二期,115,2室2厅1卫,89.77,12811,东,低层,暂无,宽城
29,英伦小镇,80,2室1厅1卫,98,8163,南北,中层,毛坯,宽城
30,玖诚领域,91.8,2室2厅1卫,90.01,10199,南北,低层,精装修,经开
31,亚泰杏花苑,146,4室3厅2卫,180,8111,南北,高层,精装修,二道
32,万科洋浦花园,125,3室2厅1卫,120,10417,南北,高层,精装修,经开
33,上东城市之光,132,2室2厅1卫,100,13200,南北,中层,精装修,二道
34,机车厂宿舍,42.5,2室1厅1卫,56,7589,南,中层,简装修,宽城
35,安华美郡,118.8,2室2厅1卫,140.5,8456,南北,低层,精装修,经开
36,恒大翡翠华庭,94,2室2厅1卫,100,9400,南北,高层,精装修,经开
37,中意之尊,45,2室1厅1卫,60,7500,南北,中层,精装修,经开
38,中天北湾新城,32,2室2厅1卫,84,3810,南北,低层,毛坯,高新
39,中日联谊医院家属楼,50,2室2厅2卫,50,10000,西,高层,精装修,经开
40,恒大雅苑,145,3室2厅2卫,136.91,10591,南北,低层,精装修,高新
41,中海莱茵东郡,205,3室2厅2卫,156,13141,南北,高层,精装修,净月
42,锦绣溪城,50,2室2厅1卫,83,6024,暂无,中层,简装修,绿园
43,星宇花园,77,2室2厅1卫,97,7938,南北,中层,精装修,绿园
44,华源公园1号,66.4,2室2厅1卫,88,7545,南,高层,精装修,宽城
45,金安华城,92.8,2室1厅1卫,115,8070,南北,高层,简装修,绿园
46,新星宇之悦,82,2室1厅1卫,85,9647,南北,低层,豪华装修,高新
47,绿地新里中央公馆,125,2室2厅1卫,85,14706,东,低层,暂无,南关
48,亚泰杏花苑,99,2室2厅1卫,96,10312,南北,低层,精装修,二道
49,天安豪园,330,4室3厅2卫,228.45,14445,南北,高层,豪华装修,高新
50,亚泰梧桐公馆,119,3室2厅1卫,116.83,10186,南北,低层,豪华装修,二道
51,东地天澜,91,2室2厅1卫,89.72,10143,南北,中层,毛坯,高新
52,晟鑫康诗丹郡,125,3室2厅2卫,131,9542,东,中层,暂无,净月
53,亚泰杏花苑,156,3室2厅2卫,134,11642,南北,低层,精装修,二道
54,中天北湾新城,77,2室2厅1卫,88,8750,南北,高层,豪华装修,高新
55,中海水岸馨都,115,2室2厅2卫,97,11856,东,高层,暂无,净月
56,大兴小区,68.5,2室2厅1卫,78,8782,东西,低层,精装修,朝阳
57,兴隆丽景城,45,2室1厅1卫,85,5294,南北,高层,毛坯,经开
58,中环十区,75,2室1厅1卫,83,9036,南北,低层,精装修,宽城
59,吉森春城,60,2室2厅1卫,90,6667,南北,中层,精装修,二道
0,大禹城邦一期,255,5室3厅3卫,221.73,11500,南北,高层,精装修,朝阳
1,嘉柏湾,71,2室2厅1卫,79.28,8956,南北,中层,精装修,经开
2,上东街区,91,2室1厅1卫,83.19,10939,南北,低层,精装修,二道
3,长电紫盈花城,113,3室2厅1卫,119,9496,南北,高层,精装修,二道
4,力旺康城,115,2室2厅1卫,87.6,13128,南北,中层,精装修,二道
5,首地首城,140,3室2厅2卫,122,11475,南北,中层,精装修,经开
6,米澜国际,68,3室2厅1卫,86,7907,南北,高层,毛坯,宽城
7,新星宇观塘,102,2室2厅1卫,90,11333,南北,中层,简装修,南关
8,吉盛小区,55.8,2室1厅1卫,60,9300,南,低层,精装修,二道
9,东皇银河家园,30,1室1厅1卫,31,9677,南,低层,精装修,经开
10,安达小区,92,2室2厅1卫,95,9684,南北,中层,精装修,朝阳
11,香港城,90,2室2厅1卫,90,10000,南,高层,精装修,绿园
12,松苑小区,77,2室2厅1卫,86.61,8890,南北,低层,精装修,二道
13,天富家园,160,3室2厅2卫,150,10667,南北,中层,精装修,二道
14,中海蘭庭,150,3室2厅2卫,141.5,10601,南北,高层,精装修,高新
15,万晟幸福里,105,2室2厅1卫,91,11538,南,中层,精装修,南关
16,华润凯旋门,138,3室2厅1卫,123,11220,南北,高层,精装修,高新
17,伟峰东第,155,2室2厅1卫,96.3,16096,南北,低层,精装修,净月
18,天裕小区,72.5,2室1厅1卫,115.83,6259,南,高层,精装修,朝阳
19,万龙台北明珠,88.8,2室2厅1卫,85,10447,南,中层,精装修,宽城
20,中海蘭庭,162,3室2厅3卫,147,11020,南,中层,精装修,高新
21,郁金花园,93,2室1厅1卫,103,9029,南北,中层,中装修,二道
22,怡景阳光,98,2室2厅1卫,96.21,10186,南北,中层,精装修,经开
23,一汽49街区,47,2室1厅1卫,75,6267,南北,中层,精装修,汽开
24,经开四区,61.5,2室2厅1卫,88,6989,南北,中层,精装修,经开
25,伟业星城,78,2室2厅1卫,76.74,10164,南北,低层,精装修,朝阳
26,郡望安石,105,2室2厅1卫,100,10500,南北,高层,毛坯,宽城
27,怡众名城,195,3室2厅2卫,177.48,10987,南北,高层,简装修,高新
28,中海国际社区,105,2室1厅1卫,88.38,11881,南,低层,简装修,净月
29,四季台北,80,2室2厅1卫,92,8696,南北,中层,精装修,绿园
30,国信中央新城,170,3室2厅2卫,135,12593,南北,中层,精装修,南关
31,万科城,132,3室2厅1卫,105,12571,南北,高层,精装修,净月
32,西安花园,77,2室2厅1卫,87,8851,南北,中层,中装修,绿园
33,君悦豪庭,68.6,3室2厅1卫,104,6596,南北,中层,毛坯,高新
34,烟草小区,117,2室2厅1卫,129.36,9045,南北,高层,精装修,经开
35,全安小区,42.8,1室1厅1卫,50,8560,南北,中层,精装修,南关
36,中信城浅山,129.8,3室2厅2卫,97.09,13369,南北,高层,精装修,净月
37,锦绣东方,80.8,2室2厅1卫,92.59,8727,南北,中层,精装修,经开
38,宽城万达广场,49.5,暂无,51.9,9538,东北,高层,精装修,宽城
39,湖畔诚品,125,3室2厅1卫,117,10684,东,高层,暂无,朝阳
40,中铁十三局宿舍,68,2室2厅1卫,88,7727,南北,中层,精装修,汽开
41,亚泰梧桐公馆,79.5,2室2厅1卫,75,10600,西北,中层,精装修,二道
42,富腾天下城,99,2室2厅1卫,108.59,9117,南北,中层,精装修,经开
43,中信城浅山,125,3室2厅1卫,97.6,12807,南北,低层,精装修,净月
44,亚泰梧桐公馆,69,1室2厅1卫,67.4,10237,西北,中层,精装修,二道
45,松苑名邸,96,2室2厅1卫,102,9412,东,中层,暂无,二道
46,亚泰梧桐公馆,64,2室1厅1卫,67,9552,南北,中层,精装修,二道
47,瀚邦凤凰城,162,3室2厅2卫,143,11329,南北,中层,精装修,净月
48,新奥蓝城,130,2室2厅1卫,99,13131,南北,高层,精装修,绿园
49,亚泰梧桐公馆,79.5,2室2厅1卫,75.97,10465,东,高层,暂无,二道
50,证大清华园,145,3室2厅1卫,145,10000,南北,低层,豪华装修,宽城
51,中铁城,67,2室2厅1卫,82.5,8121,南北,中层,精装修,汽开
52,枫林园,93,2室1厅1卫,91.3,10186,南北,中层,精装修,二道
53,新嘉坡城,130,3室2厅2卫,147,8844,南北,中层,毛坯,净月
54,沈铁北部湾,56,2室1厅1卫,75,7467,南北,中层,简装修,宽城
55,南湖新村,220,3室2厅2卫,102,21569,南北,高层,中装修,朝阳
56,龙润福湾国际,32,2室2厅1卫,80,4000,南北,中层,精装修,宽城
57,汉森金烁广场,133,2室2厅2卫,125,10640,南北,低层,精装修,二道
58,亚泰杏花苑,55,2室1厅1卫,63.03,8726,南北,中层,精装修,二道
59,一汽22街区,42,2室1厅1卫,76,5526,南北,高层,简装修,汽开
0,天茂湖三期温莎园,315,4室2厅2卫,184.4,17082,南北,高层,豪华装修,高新
1,万科蓝山,345,4室2厅3卫,213.61,16151,南北,中层,豪华装修,二道
2,融创上城,132,3室2厅1卫,115,11478,南北,中层,中装修,高新
3,中天北湾新城,138,3室2厅2卫,127.84,10795,南北,中层,精装修,高新
4,恒大名都,129,3室2厅2卫,131,9847,南北,中层,豪华装修,高新
5,华源公园1号,56,2室1厅1卫,69.8,8023,南北,低层,精装修,宽城
6,新奥蓝城,128,2室2厅1卫,102,12549,南北,低层,中装修,绿园
7,吴中家天下,83,2室2厅1卫,93,8925,南北,中层,精装修,二道
8,源山墅,320,4室3厅3卫,243,13169,南,低层,毛坯,净月
9,中海净月华庭,156,3室2厅2卫,131,11908,东,高层,暂无,净月
10,柳影路铁路小区,57.5,2室2厅1卫,66,8712,南北,高层,简装修,宽城
11,万通花园,78,2室2厅1卫,98,7959,西南,高层,豪华装修,二道
12,嘉柏湾,75,2室2厅1卫,89.2,8408,南,高层,豪华装修,经开
13,重庆路小区,68.8,2室2厅1卫,88,7818,南北,低层,豪华装修,南关
14,雨润星雨华府,50,2室1厅1卫,78,6410,南北,低层,精装修,宽城
15,贵阳高层,46.5,2室2厅1卫,65,7154,西南,低层,精装修,宽城
16,华大天朗国际社区,57,2室1厅1卫,63.3,9005,南北,中层,精装修,宽城
17,科技花园,65,2室1厅1卫,78,8333,南北,中层,精装修,朝阳
18,亚泰桂花苑,125,2室2厅1卫,94.44,13236,南北,低层,豪华装修,二道
19,工程学院家属楼,280,3室1厅1卫,80,35000,南北,低层,简装修,朝阳
20,恒大名都,138,4室2厅3卫,170.31,8103,南北,低层,精装修,高新
21,上东街区,83,2室1厅1卫,73.76,11253,南北,中层,精装修,二道
22,春园旭日华庭,85,2室2厅1卫,85,10000,南北,高层,精装修,绿园
23,保利百合香湾,96,2室2厅1卫,109,8807,南北,低层,精装修,二道
24,轻铁湖西花园,63,2室2厅1卫,87.63,7189,南北,高层,精装修,绿园
25,益田翠堤悦府,118,2室2厅1卫,95,12421,南北,中层,精装修,高新
26,兆丰凯旋明珠,85,3室1厅1卫,116,7328,南北,低层,精装修,宽城
27,中海水岸馨都,149,2室2厅1卫,107.36,13879,东,中层,暂无,净月
28,万隆广场,16,1室1厅1卫,40,4000,南,中层,简装修,宽城
29,恒盛豪庭,110,2室2厅1卫,86,12791,南,中层,精装修,高新
30,大众花园三期,69.5,2室1厅1卫,76.02,9142,南北,高层,精装修,绿园
31,绿地英湖印象,185,3室2厅1卫,111,16667,南北,低层,精装修,绿园
32,万龙名城,168,3室2厅1卫,135,12444,南北,中层,精装修,二道
33,万科惠斯勒小镇,800,4室3厅3卫,400,20000,南,低层,豪华装修,净月
34,万科蓝山,200,3室2厅2卫,163.7,12217,南北,高层,豪华装修,二道
35,新华社区,56.8,2室1厅1卫,60,9467,南北,中层,豪华装修,朝阳
36,昊源高格蓝郡,118,2室2厅1卫,102,11569,南北,中层,精装修,二道
37,中海寰宇天下,88,2室2厅1卫,84,10476,南北,低层,精装修,经开
38,中信城枫丹白露二期,156,3室2厅2卫,127.97,12190,南北,中层,精装修,净月
39,通安小区,66,2室2厅1卫,85,7765,南北,高层,精装修,二道
40,爱尚北湖,82,2室2厅1卫,89,9213,南北,高层,精装修,高新
41,澳海東方1號,105,3室2厅1卫,100,10500,南北,低层,豪华装修,经开
42,怡众名城,120,2室2厅1卫,95,12632,南北,低层,毛坯,高新
43,像素公园,85,2室2厅1卫,87,9770,南北,高层,精装修,经开
44,松苑小区,72,2室1厅1卫,86,8372,南北,高层,精装修,二道
45,绿园小区,44.8,2室1厅1卫,53,8453,南北,高层,精装修,绿园
46,丰和日丽,88,2室1厅1卫,63,13968,南北,低层,简装修,绿园
47,红苹果家园,135,3室2厅2卫,160,8438,南北,低层,精装修,高新
48,亚泰桂花苑,125,2室2厅1卫,95,13158,南北,低层,豪华装修,二道
49,国信御湖公馆,95,2室2厅1卫,86.09,11035,南北,低层,精装修,南关
50,车城名仕花园,78,2室2厅1卫,85,9176,南北,中层,精装修,朝阳
51,恒盛豪庭,90,2室2厅1卫,94,9574,南北,低层,精装修,高新
52,御景名都,71.5,2室1厅1卫,64,11172,南北,高层,简装修,二道
53,中海莱茵东郡,550,5室3厅3卫,342,16082,南北,低层,豪华装修,净月
54,万达华府,96,2室1厅1卫,83,11566,南北,高层,精装修,汽开
55,万科上东区,112,2室2厅1卫,99.4,11268,南,中层,精装修,二道
56,大禹褐石公园,86,2室2厅1卫,82,10488,南北,高层,精装修,高新
57,玖诚领域,100,3室2厅2卫,112,8929,南北,中层,精装修,经开
58,亚泰樱花苑,100,3室2厅2卫,77.34,12930,南北,高层,精装修,二道
59,万达华府,90.5,2室1厅1卫,86.86,10419,南北,低层,精装修,汽开
0,益田翠堤悦府,96,2室2厅1卫,97,9897,南北,中层,精装修,高新
1,中海紫御华府,98,2室2厅1卫,103.1,9505,南北,高层,精装修,经开
2,鲁辉国际城,84,2室2厅1卫,100,8400,南北,高层,精装修,二道
3,益田枫露,138,3室2厅2卫,112.55,12261,南北,低层,精装修,高新
4,省电力宿舍,230,2室1厅1卫,61,37705,南北,中层,简装修,朝阳
5,西安花园,77,2室2厅1卫,102,7549,南北,高层,简装修,绿园
6,万科惠斯勒小镇,125,2室2厅1卫,97.29,12848,南北,高层,精装修,净月
7,吉盛小区,59.8,2室1厅1卫,62,9645,南北,中层,精装修,二道
8,御翠湾,210,3室2厅2卫,169,12426,南北,中层,精装修,高新
9,汉森金烁广场,125,3室2厅1卫,92,13587,南北,中层,精装修,二道
10,曙光小区,85.8,3室2厅1卫,100.96,8498,南北,高层,中装修,南关
11,新星宇和源左岸,88,2室1厅1卫,95.86,9180,南北,高层,精装修,高新
12,昊源高格蓝湾,298,4室2厅2卫,185.91,16029,南北,低层,简装修,二道
13,益田枫露,130,3室2厅1卫,103,12621,南北,高层,精装修,高新
14,亚泰樱花苑,115,2室2厅1卫,106.5,10798,南北,高层,精装修,二道
15,上东街区,49.8,1室1厅1卫,53,9396,南,高层,精装修,二道
16,石油宿舍,49,2室1厅1卫,58,8448,南北,中层,豪华装修,绿园
17,万达文华公馆,135,2室2厅1卫,101.2,13340,南北,低层,毛坯,朝阳
18,保利香槟,300,4室2厅1卫,208,14423,南北,高层,简装修,净月
19,荣鼎康城,70,2室2厅1卫,107,6542,南,高层,精装修,绿园
20,东方万达城,190,4室2厅2卫,205,9268,南北,高层,精装修,经开
21,良品柏宏爱琴湾,75,2室2厅1卫,87.6,8562,南北,高层,精装修,经开
22,经开四区,70,2室1厅1卫,80,8750,南北,中层,精装修,经开
23,亚泰桂花苑,82,2室1厅1卫,68.39,11990,南北,高层,中装修,二道
24,吉森春城,75,2室1厅1卫,85.26,8797,南北,高层,精装修,二道
25,天嘉水晶城,95,2室2厅1卫,83,11446,南北,低层,中装修,绿园
26,亚泰梧桐公馆,75,2室2厅1卫,77,9740,南北,中层,精装修,二道
27,轻铁湖西花园,95,3室2厅1卫,133,7143,南北,高层,精装修,绿园
28,天茂湖三期温莎园,380,4室2厅3卫,240,15833,南北,低层,精装修,高新
29,圣世金鼎城,115,3室2厅2卫,105,10952,东,低层,暂无,南关
30,亚泰樱花苑,188,3室2厅2卫,153,12288,南北,中层,豪华装修,二道
31,虹馆,151,3室2厅1卫,108.4,13930,南北,低层,精装修,南关
32,万龙国际城,74,2室2厅1卫,88,8409,南北,高层,毛坯,宽城
33,丰和西郡,135,2室2厅1卫,92.75,14555,南北,高层,精装修,绿园
34,新星宇之悦,55,2室1厅1卫,71,7746,南北,高层,毛坯,高新
35,新星宇左岸,86,2室1厅2卫,95,9053,南北,高层,精装修,高新
36,尊誉东方,69,2室2厅1卫,78,8846,暂无,高层,精装修,经开
37,华润凯旋门,225,3室2厅2卫,137,16423,南北,低层,中装修,高新
38,亚泰樱花苑,160,3室2厅2卫,134,11940,南北,高层,精装修,二道
39,恒大名都,91,2室2厅1卫,97.24,9358,南北,高层,精装修,高新
40,乐嘉茗园,44.8,3室1厅1卫,66,6788,南,高层,豪华装修,宽城
41,中铁城,90.3,3室2厅2卫,129,7000,南北,中层,毛坯,汽开
42,中冶蓝城,83,2室1厅1卫,76.96,10785,南北,中层,精装修,宽城
43,伟峰东樾,455,3室2厅2卫,210,21667,南北,低层,豪华装修,净月
44,虹馆,128,2室2厅1卫,85,15059,南北,中层,精装修,南关
45,博众新城一期,80,2室2厅1卫,85,9412,南北,中层,简装修,汽开
46,新奥蓝城,109,2室2厅1卫,100.5,10846,南北,中层,精装修,绿园
47,华大城,62,2室2厅1卫,85,7294,南北,高层,精装修,宽城
48,华大城,70,3室2厅1卫,85,8235,南北,中层,毛坯,宽城
49,春园旭日华庭,99.8,2室2厅1卫,88.49,11278,南北,中层,精装修,绿园
50,融创上城别墅,320,3室3厅3卫,282,11348,南,低层,精装修,高新
51,昊源高格蓝湾,92,2室1厅1卫,70,13143,南,中层,精装修,二道
52,中海紫御华府,370,4室3厅3卫,202,18317,南北,中层,毛坯,经开
53,万龙台北明珠,29,1室1厅1卫,41,7073,南北,中层,毛坯,宽城
54,中天北湾新城,100,2室2厅1卫,88,11364,南北,低层,精装修,高新
55,天一家源1953,113,2室2厅1卫,112.88,10011,南北,低层,中装修,汽开
56,一汽28B小区,89.8,3室2厅1卫,118,7610,南北,高层,精装修,汽开
57,御景名都,57,2室1厅1卫,64,8906,东西,中层,精装修,二道
58,师大二教,210,2室1厅1卫,78,26923,南北,中层,精装修,朝阳
59,上东城市之光,48,2室1厅1卫,65.19,7363,南,低层,精装修,二道
0,丰和西郡,188.8,3室2厅1卫,118,16000,北,低层,精装修,绿园
1,枫林园,95,2室2厅1卫,94.7,10032,南北,高层,简装修,二道
2,南湖新村,129,2室1厅1卫,49.75,25930,南北,中层,精装修,朝阳
3,新星宇和悦,75,2室1厅1卫,61.2,12255,南北,低层,精装修,高新
4,上东街区,162,3室2厅1卫,158.1,10247,南北,高层,精装修,二道
5,亚泰杏花苑,298,5室4厅3卫,339,8791,南北,中层,精装修,二道
6,亚泰梧桐公馆,118,3室2厅2卫,97.6,12090,南北,高层,精装修,二道
7,保利溪湖林语,115,2室2厅1卫,105,10952,南北,中层,精装修,南关
8,恒大名都,128,3室2厅2卫,148.68,8609,东,中层,暂无,高新
9,万龙丽水湾,119,2室2厅1卫,88.34,13471,南北,高层,精装修,高新
10,保利百合香湾,140,3室2厅2卫,128.87,10864,南北,中层,精装修,二道
11,英伦小镇,37,2室1厅1卫,55.7,6643,南北,高层,精装修,宽城
12,锦绣东方,84.8,2室2厅1卫,92.45,9173,南北,中层,精装修,经开
13,国信中央新城,156,3室2厅2卫,135,11556,南北,低层,精装修,南关
14,富奥花园D区,120,2室2厅1卫,115,10435,南北,高层,精装修,净月
15,国信中央新城,155,3室2厅2卫,135,11481,南北,中层,豪华装修,南关
16,亚泰梧桐公馆,90,2室1厅1卫,81,11111,东南,高层,精装修,二道
17,富锋清华园,30,2室2厅1卫,63,4762,南北,中层,毛坯,朝阳
18,鸿城国际,125,2室2厅2卫,127,9843,南北,中层,精装修,南关
19,吉大南校剑桥园,76,2室2厅1卫,100,7600,南北,高层,简装修,高新
20,米澜国际,74.8,2室2厅1卫,88,8500,南北,高层,毛坯,宽城
21,东安开运福里,58,2室1厅1卫,52,11154,暂无,高层,简装修,朝阳
22,天一地矿花园,104,2室2厅1卫,90,11556,南北,低层,精装修,朝阳
23,新奥蓝城,89,2室1厅1卫,67,13284,东,高层,暂无,绿园
24,永春B区,46.8,2室1厅1卫,62.65,7470,南,低层,中装修,南关
25,包豪斯国际社区,98,2室2厅1卫,94.14,10410,南北,低层,精装修,宽城
26,新星宇和邑,76,2室1厅1卫,69,11014,南北,低层,精装修,经开
27,万龙第五城,78.8,3室2厅1卫,88,8955,南北,高层,精装修,宽城
28,吉达花园,99,2室2厅1卫,116,8534,南北,高层,毛坯,绿园
29,解民小区,52.8,2室1厅1卫,60,8800,南北,高层,中装修,南关
30,金色8里城,74,2室2厅1卫,86.1,8595,南北,中层,精装修,二道
31,四五小区,47.5,2室1厅1卫,64,7422,南北,高层,简装修,南关
32,嘉柏湾,60,2室2厅1卫,65.47,9165,南北,中层,精装修,经开
33,国盛东润枫景,29,1室1厅1卫,42,6905,东,高层,精装修,经开
34,金色橄榄城,123,4室2厅2卫,200,6150,南北,高层,精装修,二道
35,华源公园1号,72,2室1厅1卫,80,9000,南北,中层,毛坯,宽城
36,益和国际城,57,2室1厅1卫,66.7,8546,南北,中层,简装修,宽城
37,恒大绿洲,310,4室2厅4卫,319,9718,南,中层,精装修,高新
38,平治小区,37.8,1室1厅1卫,46,8217,南北,中层,精装修,南关
39,高格蓝湾,76,2室1厅1卫,75,10133,南北,高层,精装修,二道
40,南湖新村,210,2室1厅1卫,69,30435,南北,高层,精装修,朝阳
41,吴中印象,125,3室2厅2卫,111,11261,南北,中层,精装修,宽城
42,华大天朗国际社区,43,2室1厅1卫,55,7818,南北,中层,精装修,宽城
43,南湖新村,136,2室1厅1卫,50,27200,南北,低层,中装修,朝阳
44,国信中央新城,165,3室2厅2卫,139.45,11832,南北,中层,精装修,南关
45,锦江花园二区,40,2室1厅1卫,50,8000,南北,低层,精装修,绿园
46,恒盛豪庭,133,3室2厅2卫,145,9172,南北,低层,毛坯,高新
47,伟业星城,52,1室1厅1卫,49.1,10591,南,中层,精装修,朝阳
48,玖诚领域,109,3室2厅2卫,123.9,8797,南北,中层,精装修,经开
49,岭东路教师公寓,61,2室2厅1卫,85,7176,南北,高层,豪华装修,二道
50,东安开运福里,102,3室1厅1卫,96,10625,南,中层,简装修,朝阳
51,中铁城,65,2室1厅1卫,81,8025,南北,中层,毛坯,汽开
52,虹馆,180,3室2厅1卫,108,16667,南北,高层,精装修,南关
53,雨润星雨华府,43,2室2厅1卫,86,5000,南北,中层,精装修,宽城
54,阳光水郡,40,2室2厅1卫,86,4651,南北,中层,毛坯,二道
55,金阳万田,75,2室1厅1卫,90,8333,南北,低层,精装修,宽城
56,西安花园,87,2室2厅1卫,109.85,7920,南北,中层,豪华装修,绿园
57,筑业阳光经典,56,1室1厅1卫,63,8889,南,中层,精装修,高新
58,上东街区,83,2室2厅1卫,92,9022,南北,中层,精装修,二道
59,茗月花园,63,2室2厅1卫,71.17,8852,南北,高层,精装修,净月
0,科技花园,130,2室1厅1卫,46,28261,南北,低层,简装修,朝阳
1,中信城,132,3室2厅2卫,132.99,9926,南北,中层,毛坯,净月
2,兆丰凯旋明珠,52.5,2室1厅1卫,71.93,7299,南北,高层,精装修,宽城
3,邮电小区,93,2室2厅1卫,89,10449,南北,高层,精装修,朝阳
4,华瀚四季花园,115,3室2厅1卫,125.7,9149,南北,高层,简装修,绿园
5,解民小区,52.8,2室1厅1卫,60,8800,南北,高层,中装修,南关
6,御景名都,73,2室2厅1卫,82.04,8898,南北,高层,精装修,二道
7,海口花园,82.8,2室2厅1卫,92.17,8983,南北,低层,简装修,经开
8,民生家园,69.8,3室2厅1卫,97.18,7183,南北,高层,精装修,绿园
9,亚泰梧桐公馆,83,2室2厅1卫,76.48,10853,南,高层,豪华装修,二道
10,长通家园,51,2室1厅1卫,58,8793,南北,中层,精装修,南关
11,天富家园,155,3室2厅2卫,150,10333,南北,中层,简装修,二道
12,丰和西郡,80,2室1厅1卫,66,12121,南,高层,精装修,绿园
13,万科柏翠园,850,5室3厅5卫,363.38,23391,南北,低层,豪华装修,朝阳
14,三佳新村,72,2室2厅1卫,90,8000,南北,中层,中装修,高新
15,华润橡树湾,185,3室2厅2卫,135.91,13612,南北,中层,精装修,南关
16,御翠湾,252,4室2厅2卫,180,14000,南北,中层,豪华装修,高新
17,吴中北国之春,77,2室2厅1卫,81.2,9483,东,低层,暂无,经开
18,太阳世家,125,2室2厅1卫,90,13889,南北,高层,精装修,南关
19,万达文华公馆,182,3室2厅2卫,130,14000,南北,低层,毛坯,朝阳
20,远洋戛纳小镇,246,2室2厅2卫,136.75,17989,南北,高层,精装修,净月
21,万胜花园,108,2室2厅2卫,103,10485,东,高层,暂无,二道
22,亿隆富贵名苑,96,2室2厅1卫,90,10667,南北,中层,精装修,朝阳
23,华大城,75,2室2厅1卫,89.4,8389,南北,低层,毛坯,宽城
24,圣世金鼎城,99,2室2厅1卫,92,10761,南北,中层,豪华装修,南关
25,伟业星城,90,3室2厅2卫,97.01,9277,南北,高层,毛坯,朝阳
26,亚泰杏花苑,146,4室3厅2卫,166,8795,南北,高层,精装修,二道
27,丰和西郡,109,2室1厅1卫,77,14156,东,中层,暂无,绿园
28,上东城市之光,67,2室2厅1卫,78.93,8489,南北,中层,精装修,二道
29,新星宇和润,130,3室2厅2卫,125.87,10328,南北,高层,精装修,南关
30,南湖新村,210,2室2厅1卫,80,26250,南北,中层,精装修,朝阳
31,万科蓝山,102,2室2厅1卫,87,11724,南北,高层,精装修,二道
32,蓝天花园,70,2室2厅1卫,90,7778,南北,高层,简装修,绿园
33,保利罗兰香谷,110,2室1厅1卫,93,11828,南北,中层,精装修,高新
34,伟业星城,70,2室2厅1卫,71.9,9736,南北,高层,精装修,朝阳
35,御翠园别墅,276,4室3厅4卫,290,9517,南,低层,毛坯,净月
36,耶鲁印象,85,2室2厅1卫,92.51,9188,南北,高层,豪华装修,经开
37,丰和日丽,110,2室1厅1卫,78,14103,南北,高层,精装修,绿园
38,翡翠花溪,112,2室2厅1卫,87,12874,南北,低层,精装修,高新
39,丰和西郡,109,2室1厅1卫,77,14156,南北,中层,精装修,绿园
40,吉盛小区,60,2室1厅1卫,69,8696,东,中层,暂无,二道
41,阳光华尔兹,40.8,1室1厅1卫,45,9067,南,高层,精装修,二道
42,玖诚领域,109,3室2厅2卫,123.9,8797,南北,中层,精装修,经开
43,电校小区,117,3室2厅1卫,90,13000,东,中层,暂无,绿园
44,恒大名都,92,2室2厅1卫,100.15,9186,南北,低层,精装修,高新
45,武夷嘉园,69.8,2室1厅1卫,94.14,7414,南北,中层,精装修,二道
46,望月山庄,105.5,2室2厅1卫,120.6,8748,南北,低层,精装修,净月
47,亚泰杏花苑,91.5,2室2厅1卫,101.9,8979,南北,低层,精装修,二道
48,金桥花园,59.8,2室1厅1卫,53,11283,南北,中层,精装修,南关
49,成涛绿锦国际,60,2室2厅1卫,69.77,8600,南北,高层,精装修,绿园
50,一汽27街区,25.5,1室1厅1卫,38,6711,南,低层,简装修,汽开
51,阳光帝景,61,2室2厅1卫,70,8714,南北,中层,精装修,经开
52,净月环球贸易中心,101,2室2厅1卫,93,10860,南北,低层,毛坯,净月
53,二三小区,86.6,2室2厅1卫,96,9021,南北,中层,精装修,南关
54,福临家园,97,2室2厅1卫,110,8818,南北,中层,简装修,经开
55,亚泰花园杏花苑,76.8,2室2厅1卫,80,9600,南北,低层,精装修,二道
