id,user_id,username,method_name,url,http_method,access_time,last_login_time,account_creation_time,request_params,business_module_name,client_ip,province,city,point_x,point_y
3015,388,良月十四,删除一条我创建的主项目,http://127.0.0.1:9009/api/v1/green-project/remove/557,GET,2022-07-06 03:44:32,2022-07-05 00:08:18,2022-07-05 00:04:55,[557],主项目模块,111.187.97.58,上海市,上海市,121,31
3016,388,良月十四,删除一条我创建的主项目,http://127.0.0.1:9009/api/v1/green-project/remove/546,GET,2022-07-06 03:44:36,2022-07-05 00:08:18,2022-07-05 00:04:55,[546],主项目模块,111.187.97.58,上海市,上海市,121,31
3017,388,良月十四,从案例创建主项目,http://127.0.0.1:9009/api/v1/green-project/add-from-case,POST,2022-07-06 03:44:45,2022-07-05 00:08:18,2022-07-05 00:04:55,"[{""caseProjectId"":4,""projectName"":""1""}]",主项目模块,111.187.97.58,上海市,上海市,121,31
3018,388,良月十四,修改主项目数据,http://127.0.0.1:9009/api/v1/green-project/edit,POST,2022-07-06 03:45:22,2022-07-05 00:08:18,2022-07-05 00:04:55,"[{""baseBoundaries"":"""",""basementFloorArea"":800.0,""buildAreaId"":330102,""buildJudgementStar"":""TWO_STAR"",""buildType"":""RESIDENCE"",""buildingFootPrint"":800.0,""buildingHeight"":60.0,""constructionCorporation"":""浙江省某建设公司"",""floorAreaRatio"":1.3,""grossFloorArea"":12000.0,""groundArea"":11000.0,""groundCapacityBuildingArea"":11000.0,""id"":558,""inheritionalAreaIds"":""0,330000,330100,330102"",""meteorologicDataAreaId"":325,""numberOfFloorsAboveGround"":17,""numberOfFloorsUnderGround"":2,""projectName"":""1"",""projectStage"":""CONSTRUCTION_DESIGN"",""siteArea"":20000.0,""undergroundArea"":800.0}]",主项目模块,111.187.97.58,上海市,上海市,121,31
3019,396,song,从案例创建主项目,http://127.0.0.1:9009/api/v1/green-project/add-from-case,POST,2022-07-06 04:29:54,2022-07-06 04:28:10,2022-07-06 04:27:57,"[{""caseProjectId"":1,""projectName"":""碳排""}]",主项目模块,117.153.199.196,湖北省,恩施土家族苗族自治州,109,30
3020,396,song,修改碳排放建筑概况,http://127.0.0.1:9009/api/v1/build-co2-tool/edit,POST,2022-07-06 04:30:36,2022-07-06 04:28:10,2022-07-06 04:27:57,"[{""id"":555,""life"":50,""powerAreaId"":1,""projectId"":559,""tenementTypeId"":1,""updateTime"":""2022-07-06T17:30:36.034""}]",碳计算工具模块,117.153.199.196,湖北省,恩施土家族苗族自治州,109,30
3021,396,song,删除一条我创建的主项目,http://127.0.0.1:9009/api/v1/green-project/remove/559,GET,2022-07-06 04:40:23,2022-07-06 04:28:10,2022-07-06 04:27:57,[559],主项目模块,117.153.199.196,湖北省,恩施土家族苗族自治州,109,30
3022,396,song,从案例创建主项目,http://127.0.0.1:9009/api/v1/green-project/add-from-case,POST,2022-07-06 04:41:17,2022-07-06 04:28:10,2022-07-06 04:27:57,"[{""caseProjectId"":1,""projectName"":""碳排""}]",主项目模块,117.153.199.196,湖北省,恩施土家族苗族自治州,109,30
3023,396,song,修改主项目数据,http://127.0.0.1:9009/api/v1/green-project/edit,POST,2022-07-06 04:42:29,2022-07-06 04:28:10,2022-07-06 04:27:57,"[{""baseBoundaries"":""暂无"",""basementFloorArea"":1755.18,""buildAreaId"":310105,""buildJudgementStar"":""THREE_STAR"",""buildType"":""PUBLIC"",""buildingFootPrint"":0.0,""buildingHeight"":59.4,""floorAreaRatio"":1.17,""greenRatePlanningTargets"":0,""greenRatio"":31.83,""grossFloorArea"":23290.17,""groundArea"":0.0,""groundCapacityBuildingArea"":0.0,""groundParkingArea"":0.0,""id"":560,""inheritionalAreaIds"":""0,310000,310105"",""meteorologicDataAreaId"":247,""nearlyZeroTargetId"":1,""numberOfFloorsAboveGround"":12,""numberOfFloorsUnderGround"":0,""projectName"":""碳排"",""projectStage"":""PROJECT_RUN"",""siteArea"":3000.0,""totalParkingUnits"":18,""undergroundArea"":1755.18}]",主项目模块,117.153.199.196,湖北省,恩施土家族苗族自治州,109,30
3024,396,song,修改碳排放建筑概况,http://127.0.0.1:9009/api/v1/build-co2-tool/edit,POST,2022-07-06 04:42:59,2022-07-06 04:28:10,2022-07-06 04:27:57,"[{""id"":556,""life"":50,""powerAreaId"":1,""projectId"":560,""tenementTypeId"":1,""updateTime"":""2022-07-06T17:42:59.104""}]",碳计算工具模块,117.153.199.196,湖北省,恩施土家族苗族自治州,109,30
3025,396,song,修改碳排放建筑概况,http://127.0.0.1:9009/api/v1/build-co2-tool/edit,POST,2022-07-06 04:43:39,2022-07-06 04:28:10,2022-07-06 04:27:57,"[{""id"":556,""life"":50,""powerAreaId"":1,""projectId"":560,""tenementTypeId"":1,""updateTime"":""2022-07-06T17:43:38.551""}]",碳计算工具模块,117.153.199.196,湖北省,恩施土家族苗族自治州,109,30
3026,396,song,保存建造拆除数据,http://127.0.0.1:9009/api/v1/sub-item-energy/add/560,POST,2022-07-06 04:47:09,2022-07-06 04:28:10,2022-07-06 04:27:57,"[[],560]",碳计算工具模块,117.153.199.196,湖北省,恩施土家族苗族自治州,109,30
3027,396,song,保存建造拆除数据,http://127.0.0.1:9009/api/v1/sub-item-energy/add/560,POST,2022-07-06 04:51:47,2022-07-06 04:28:10,2022-07-06 04:27:57,"[[],560]",碳计算工具模块,117.153.199.196,湖北省,恩施土家族苗族自治州,109,30
3028,396,song,保存建造拆除数据,http://127.0.0.1:9009/api/v1/sub-item-energy/add/560,POST,2022-07-06 04:57:09,2022-07-06 04:28:10,2022-07-06 04:27:57,"[[],560]",碳计算工具模块,117.153.199.196,湖北省,恩施土家族苗族自治州,109,30
3029,396,song,保存建造拆除数据,http://127.0.0.1:9009/api/v1/sub-item-energy/add/560,POST,2022-07-06 04:58:21,2022-07-06 04:28:10,2022-07-06 04:27:57,"[[],560]",碳计算工具模块,117.153.199.196,湖北省,恩施土家族苗族自治州,109,30
3030,396,song,保存建造拆除数据,http://127.0.0.1:9009/api/v1/sub-item-energy/add/560,POST,2022-07-06 04:58:26,2022-07-06 04:28:10,2022-07-06 04:27:57,"[[],560]",碳计算工具模块,117.153.199.196,湖北省,恩施土家族苗族自治州,109,30
3031,392,yatzejackal,保存运行阶段,http://127.0.0.1:9009/api/v1/refrigerant-system-info/add/541,POST,2022-07-06 05:40:01,2022-07-05 03:50:14,2022-07-05 03:27:46,"[[],541]",碳计算工具模块,120.219.13.22,河南省,信阳市,114,32
3032,392,yatzejackal,新增制冷剂产生的碳排放量总值,http://127.0.0.1:9009/api/v1/refrigerant-estimate/add/541,POST,2022-07-06 05:40:01,2022-07-05 03:50:14,2022-07-05 03:27:46,"[{""estimateValue"":0.0,""isEstimate"":0,""projectId"":541},541]",碳计算工具模块,120.219.13.22,河南省,信阳市,114,32
3033,392,yatzejackal,修改当前项目用户填写的暖通系统能耗量,http://127.0.0.1:9009/api/v1/HVAC-energy-consumption/add/541,POST,2022-07-06 05:40:01,2022-07-05 03:50:14,2022-07-05 03:27:46,"[{""energyConsumption"":0.0,""projectId"":541},541]",碳计算工具模块,120.219.13.22,河南省,信阳市,114,32
3034,392,yatzejackal,保存生活热水用户填写的信息,http://127.0.0.1:9009/api/v1/hot-water-system-info/add/541,POST,2022-07-06 05:40:01,2022-07-05 03:50:14,2022-07-05 03:27:46,"[541,{}]",碳计算工具模块,120.219.13.22,河南省,信阳市,114,32
3035,392,yatzejackal,保存运行阶段,http://127.0.0.1:9009/api/v1/refrigerant-system-info/add/541,POST,2022-07-06 05:42:19,2022-07-05 03:50:14,2022-07-05 03:27:46,"[[],541]",碳计算工具模块,120.219.13.22,河南省,信阳市,114,32
3036,392,yatzejackal,新增制冷剂产生的碳排放量总值,http://127.0.0.1:9009/api/v1/refrigerant-estimate/add/541,POST,2022-07-06 05:42:19,2022-07-05 03:50:14,2022-07-05 03:27:46,"[{""estimateValue"":0.0,""isEstimate"":0,""projectId"":541},541]",碳计算工具模块,120.219.13.22,河南省,信阳市,114,32
3037,392,yatzejackal,修改当前项目用户填写的暖通系统能耗量,http://127.0.0.1:9009/api/v1/HVAC-energy-consumption/add/541,POST,2022-07-06 05:42:19,2022-07-05 03:50:14,2022-07-05 03:27:46,"[{""energyConsumption"":0.0,""projectId"":541},541]",碳计算工具模块,120.219.13.22,河南省,信阳市,114,32
3038,392,yatzejackal,保存生活热水用户填写的信息,http://127.0.0.1:9009/api/v1/hot-water-system-info/add/541,POST,2022-07-06 05:42:19,2022-07-05 03:50:14,2022-07-05 03:27:46,"[541,{}]",碳计算工具模块,120.219.13.22,河南省,信阳市,114,32
3039,396,song,保存建造拆除数据,http://127.0.0.1:9009/api/v1/sub-item-energy/add/560,POST,2022-07-06 05:45:35,2022-07-06 04:28:10,2022-07-06 04:27:57,"[[],560]",碳计算工具模块,117.153.199.196,湖北省,恩施土家族苗族自治州,109,30
3040,396,song,保存建造拆除数据,http://127.0.0.1:9009/api/v1/sub-item-energy/add/560,POST,2022-07-06 05:48:57,2022-07-06 04:28:10,2022-07-06 04:27:57,"[[],560]",碳计算工具模块,117.153.199.196,湖北省,恩施土家族苗族自治州,109,30
3041,396,song,保存建造拆除数据,http://127.0.0.1:9009/api/v1/sub-item-energy/add/560,POST,2022-07-06 05:49:55,2022-07-06 04:28:10,2022-07-06 04:27:57,"[[],560]",碳计算工具模块,117.153.199.196,湖北省,恩施土家族苗族自治州,109,30
3042,383,yoojia,修改主项目数据,http://127.0.0.1:9009/api/v1/green-project/edit,POST,2022-07-06 05:51:14,2022-07-05 21:57:28,2022-07-04 20:22:24,"[{""baseBoundaries"":""东至旭日路，南至张阳路，西临公共绿地（B地块），北至明远路"",""buildAreaId"":310115,""buildJudgementStar"":""TWO_STAR"",""buildType"":""PUBLIC"",""buildingFootPrint"":635.04,""buildingHeight"":24.0,""constructionCorporation"":"""",""grossFloorArea"":3578.45,""groundArea"":3578.45,""groundCapacityBuildingArea"":3175.2,""id"":528,""inheritionalAreaIds"":""0,310000,310115"",""meteorologicDataAreaId"":247,""numberOfFloorsAboveGround"":5,""numberOfFloorsUnderGround"":0,""projectName"":""新月区韦林镇张阳路北侧A地块3#楼"",""projectStage"":""SCHEME_AND_EXPANSION_DESIGN"",""undergroundArea"":0.0}]",主项目模块,101.87.234.72,上海市,上海市,121,31
3043,383,yoojia,修改碳排放建筑概况,http://127.0.0.1:9009/api/v1/build-co2-tool/edit,POST,2022-07-06 05:51:18,2022-07-05 21:57:28,2022-07-04 20:22:24,"[{""id"":524,""life"":50,""powerAreaId"":1,""projectId"":528,""tenementTypeId"":14,""updateTime"":""2022-07-06T18:51:18.194""}]",碳计算工具模块,101.87.234.72,上海市,上海市,121,31
3044,383,yoojia,保存生产运输数据,http://127.0.0.1:9009/api/v1/transport/ptVoIns,POST,2022-07-06 05:56:53,2022-07-05 21:57:28,2022-07-04 20:22:24,"[{""productions"":[{""carbonWastage"":80302.31999999999,""materialWastage"":71.064,""tmfId"":""46""},{""carbonWastage"":94554.9066,""materialWastage"":40.93286,""tmfId"":""70""},{""carbonWastage"":100626.624,""materialWastage"":341.1072,""tmfId"":""72""},{""carbonWastage"":91069.44,""materialWastage"":295.68,""tmfId"":""77""},{""carbonWastage"":175408.2792,""materialWastage"":569.5074,""tmfId"":""77""},{""carbonWastage"":95055.2064,""materialWastage"":41.14944,""tmfId"":""70""},{""carbonWastage"":101159.04,""materialWastage"":342.912,""tmfId"":""72""},{""carbonWastage"":181611.4608,""materialWastage"":78.61968,""tmfId"":""70""},{""carbonWastage"":96636.69,""materialWastage"":327.582,""tmfId"":""72""},{""carbonWastage"":483.1596,""materialWastage"":0.20916,""tmfId"":""70""},{""carbonWastage"":69779.775,""materialWastage"":3578.45,""tmfId"":""81""},{""carbonWastage"":20864.10095,""materialWastage"":54.19247,""tmfId"":""3""},{""carbonWastage"":105564.27500000001,""materialWastage"":357.845,""tmfId"":""72""},{""carbonWastage"":127643.04,""materialWastage"":952.56,""tmfId"":""13""}],""projectId"":528,""transports"":[{""carbonWastage"":9200.0,""distance"":20.0,""tmtId"":""2"",""ttf"":""2"",""weight"":4000.0},{""carbonWastage"":2785.392,""distance"":120.0,""tmtId"":""1"",""ttf"":""2"",""weight"":201.84},{""carbonWastage"":980.6831999999998,""distance"":120.0,""tmtId"":""7"",""ttf"":""2"",""weight"":71.064}]}]",碳计算工具模块,101.87.234.72,上海市,上海市,121,31
3045,383,yoojia,保存生产运输数据,http://127.0.0.1:9009/api/v1/transport/ptVoIns,POST,2022-07-06 05:57:45,2022-07-05 21:57:28,2022-07-04 20:22:24,"[{""productions"":[{""carbonWastage"":80302.31999999999,""materialWastage"":71.064,""tmfId"":""46""},{""carbonWastage"":94554.9066,""materialWastage"":40.93286,""tmfId"":""70""},{""carbonWastage"":100626.624,""materialWastage"":341.1072,""tmfId"":""72""},{""carbonWastage"":91069.44,""materialWastage"":295.68,""tmfId"":""77""},{""carbonWastage"":175408.2792,""materialWastage"":569.5074,""tmfId"":""77""},{""carbonWastage"":95055.2064,""materialWastage"":41.14944,""tmfId"":""70""},{""carbonWastage"":101159.04,""materialWastage"":342.912,""tmfId"":""72""},{""carbonWastage"":181611.4608,""materialWastage"":78.61968,""tmfId"":""70""},{""carbonWastage"":96636.69,""materialWastage"":327.582,""tmfId"":""72""},{""carbonWastage"":483.1596,""materialWastage"":0.20916,""tmfId"":""70""},{""carbonWastage"":69779.775,""materialWastage"":3578.45,""tmfId"":""81""},{""carbonWastage"":20864.10095,""materialWastage"":54.19247,""tmfId"":""3""},{""carbonWastage"":105564.27500000001,""materialWastage"":357.845,""tmfId"":""72""},{""carbonWastage"":127643.04,""materialWastage"":952.56,""tmfId"":""13""}],""projectId"":528,""transports"":[{""carbonWastage"":9200.0,""distance"":20.0,""tmtId"":""2"",""ttf"":""2"",""weight"":4000.0},{""carbonWastage"":2785.392,""distance"":120.0,""tmtId"":""1"",""ttf"":""2"",""weight"":201.84},{""carbonWastage"":980.6831999999998,""distance"":120.0,""tmtId"":""7"",""ttf"":""2"",""weight"":71.064}]}]",碳计算工具模块,101.87.234.72,上海市,上海市,121,31
3046,383,yoojia,修改主项目数据,http://127.0.0.1:9009/api/v1/green-project/edit,POST,2022-07-06 06:12:27,2022-07-05 21:57:28,2022-07-04 20:22:24,"[{""baseBoundaries"":""东至旭日路，南至张阳路，西临公共绿地（B地块），北至明远路"",""buildAreaId"":310115,""buildJudgementStar"":""TWO_STAR"",""buildType"":""PUBLIC"",""buildingFootPrint"":635.04,""buildingHeight"":24.0,""constructionCorporation"":"""",""grossFloorArea"":3578.45,""groundArea"":3578.45,""groundCapacityBuildingArea"":3175.2,""id"":528,""inheritionalAreaIds"":""0,310000,310115"",""meteorologicDataAreaId"":247,""numberOfFloorsAboveGround"":5,""numberOfFloorsUnderGround"":0,""projectName"":""新月区韦林镇张阳路北侧A地块3#楼"",""projectStage"":""SCHEME_AND_EXPANSION_DESIGN"",""undergroundArea"":0.0}]",主项目模块,101.87.234.72,上海市,上海市,121,31
3047,383,yoojia,修改碳排放建筑概况,http://127.0.0.1:9009/api/v1/build-co2-tool/edit,POST,2022-07-06 06:12:29,2022-07-05 21:57:28,2022-07-04 20:22:24,"[{""id"":524,""life"":50,""powerAreaId"":1,""projectId"":528,""tenementTypeId"":14,""updateTime"":""2022-07-06T19:12:29.017""}]",碳计算工具模块,101.87.234.72,上海市,上海市,121,31
3048,383,yoojia,保存生产运输数据,http://127.0.0.1:9009/api/v1/transport/ptVoIns,POST,2022-07-06 06:12:32,2022-07-05 21:57:28,2022-07-04 20:22:24,"[{""productions"":[{""carbonWastage"":80302.31999999999,""materialWastage"":71.064,""tmfId"":""46""},{""carbonWastage"":94554.9066,""materialWastage"":40.93286,""tmfId"":""70""},{""carbonWastage"":100626.624,""materialWastage"":341.1072,""tmfId"":""72""},{""carbonWastage"":91069.44,""materialWastage"":295.68,""tmfId"":""77""},{""carbonWastage"":175408.2792,""materialWastage"":569.5074,""tmfId"":""77""},{""carbonWastage"":95055.2064,""materialWastage"":41.14944,""tmfId"":""70""},{""carbonWastage"":101159.04,""materialWastage"":342.912,""tmfId"":""72""},{""carbonWastage"":181611.4608,""materialWastage"":78.61968,""tmfId"":""70""},{""carbonWastage"":96636.69,""materialWastage"":327.582,""tmfId"":""72""},{""carbonWastage"":483.1596,""materialWastage"":0.20916,""tmfId"":""70""},{""carbonWastage"":69779.775,""materialWastage"":3578.45,""tmfId"":""81""},{""carbonWastage"":20864.10095,""materialWastage"":54.19247,""tmfId"":""3""},{""carbonWastage"":105564.27500000001,""materialWastage"":357.845,""tmfId"":""72""},{""carbonWastage"":127643.04,""materialWastage"":952.56,""tmfId"":""13""}],""projectId"":528,""transports"":[{""carbonWastage"":9200.0,""distance"":20.0,""tmtId"":""2"",""ttf"":""2"",""weight"":4000.0},{""carbonWastage"":2785.392,""distance"":120.0,""tmtId"":""1"",""ttf"":""2"",""weight"":201.84},{""carbonWastage"":980.6831999999998,""distance"":120.0,""tmtId"":""7"",""ttf"":""2"",""weight"":71.064}]}]",碳计算工具模块,101.87.234.72,上海市,上海市,121,31
3049,383,yoojia,保存建造拆除数据,http://127.0.0.1:9009/api/v1/sub-item-energy/add/528,POST,2022-07-06 06:12:43,2022-07-05 21:57:28,2022-07-04 20:22:24,"[[],528]",碳计算工具模块,101.87.234.72,上海市,上海市,121,31
3050,386,Schwarz,从案例创建主项目,http://127.0.0.1:9009/api/v1/green-project/add-from-case,POST,2022-07-06 06:18:43,2022-07-04 22:55:55,2022-07-04 22:55:41,"[{""caseProjectId"":4,""projectName"":""3""}]",主项目模块,111.187.126.232,上海市,上海市,121,31
3051,386,Schwarz,修改主项目数据,http://127.0.0.1:9009/api/v1/green-project/edit,POST,2022-07-06 06:19:00,2022-07-04 22:55:55,2022-07-04 22:55:41,"[{""baseBoundaries"":"""",""basementFloorArea"":800.0,""buildAreaId"":330102,""buildJudgementStar"":""TWO_STAR"",""buildType"":""RESIDENCE"",""buildingFootPrint"":800.0,""buildingHeight"":60.0,""constructionCorporation"":""浙江省某建设公司"",""floorAreaRatio"":1.3,""grossFloorArea"":12000.0,""groundArea"":11000.0,""groundCapacityBuildingArea"":11000.0,""id"":561,""inheritionalAreaIds"":""0,330000,330100,330102"",""meteorologicDataAreaId"":325,""numberOfFloorsAboveGround"":17,""numberOfFloorsUnderGround"":2,""projectName"":""3"",""projectStage"":""CONSTRUCTION_DESIGN"",""siteArea"":20000.0,""undergroundArea"":800.0}]",主项目模块,111.187.126.232,上海市,上海市,121,31
3052,386,Schwarz,修改碳排放建筑概况,http://127.0.0.1:9009/api/v1/build-co2-tool/edit,POST,2022-07-06 06:19:09,2022-07-04 22:55:55,2022-07-04 22:55:41,"[{""id"":557,""life"":50,""powerAreaId"":1,""projectId"":561,""tenementTypeId"":6,""updateTime"":""2022-07-06T19:19:08.708""}]",碳计算工具模块,111.187.126.232,上海市,上海市,121,31
3053,386,Schwarz,修改碳排放建筑概况,http://127.0.0.1:9009/api/v1/build-co2-tool/edit,POST,2022-07-06 06:40:24,2022-07-04 22:55:55,2022-07-04 22:55:41,"[{""id"":557,""life"":50,""powerAreaId"":1,""projectId"":561,""tenementTypeId"":6,""updateTime"":""2022-07-06T19:40:23.638""}]",碳计算工具模块,111.187.126.232,上海市,上海市,121,31
3054,381,鱼圆,保存建造拆除数据,http://127.0.0.1:9009/api/v1/sub-item-energy/add/524,POST,2022-07-06 06:51:35,2022-07-04 07:37:53,2022-07-04 07:34:10,"[[{""energyWastage"":9977.4,""id"":2280,""machineTeamId"":61,""machineTeamWastage"":60.0,""projectId"":524},{""energyWastage"":565.0,""id"":2281,""machineTeamId"":1,""machineTeamWastage"":10.0,""projectId"":524},{""energyWastage"":4308.4,""id"":2282,""machineTeamId"":88,""machineTeamWastage"":40.0,""projectId"":524},{""energyWastage"":6.03,""id"":2283,""machineTeamId"":76,""machineTeamWastage"":1.0,""projectId"":524},{""energyWastage"":642.0,""id"":2284,""machineTeamId"":98,""machineTeamWastage"":20.0,""projectId"":524},{""energyWastage"":258.75,""id"":2285,""machineTeamId"":100,""machineTeamWastage"":15.0,""projectId"":524},{""energyWastage"":509.6,""id"":2286,""machineTeamId"":67,""machineTeamWastage"":20.0,""projectId"":524},{""energyWastage"":336.8,""id"":2287,""machineTeamId"":4,""machineTeamWastage"":10.0,""projectId"":524},{""energyWastage"":98.95,""id"":2288,""machineTeamId"":8,""machineTeamWastage"":5.0,""projectId"":524},{""energyWastage"":348.6,""id"":2289,""machineTeamId"":16,""machineTeamWastage"":5.0,""projectId"":524},{""energyWastage"":133.11,""id"":2290,""machineTeamId"":17,""machineTeamWastage"":3.0,""projectId"":524},{""energyWastage"":16.6,""id"":2291,""machineTeamId"":10,""machineTeamWastage"":1.0,""projectId"":524},{""energyWastage"":91.81,""id"":2292,""machineTeamId"":27,""machineTeamWastage"":1.0,""projectId"":524},{""energyWastage"":1812.7,""id"":2293,""machineTeamId"":35,""machineTeamWastage"":10.0,""projectId"":524},{""energyWastage"":1264.2,""id"":2294,""machineTeamId"":40,""machineTeamWastage"":10.0,""projectId"":524},{""energyWastage"":113.4,""id"":2295,""machineTeamId"":42,""machineTeamWastage"":7.0,""projectId"":524},{""energyWastage"":368.4,""id"":2296,""machineTeamId"":43,""machineTeamWastage"":20.0,""projectId"":524},{""energyWastage"":317.73,""id"":2297,""machineTeamId"":75,""machineTeamWastage"":7.0,""projectId"":524},{""energyWastage"":157.85,""id"":2298,""machineTeamId"":78,""machineTeamWastage"":5.0,""projectId"":524},{""energyWastage"":161.98,""id"":2299,""machineTeamId"":97,""machineTeamWastage"":7.0,""projectId"":524},{""energyWastage"":320.0,""id"":2300,""machineTeamId"":99,""machineTeamWastage"":25.0,""projectId"":524},{""energyWastage"":141.0,""id"":2301,""machineTeamId"":106,""machineTeamWastage"":30.0,""projectId"":524},{""energyWastage"":3092.6,""id"":2302,""machineTeamId"":142,""machineTeamWastage"":20.0,""projectId"":524},{""energyWastage"":286.3,""id"":2303,""machineTeamId"":134,""machineTeamWastage"":7.0,""projectId"":524}],524]",碳计算工具模块,111.187.122.58,上海市,上海市,121,31
3055,381,鱼圆,保存建造拆除数据,http://127.0.0.1:9009/api/v1/sub-item-energy/add/524,POST,2022-07-06 06:53:38,2022-07-04 07:37:53,2022-07-04 07:34:10,"[[{""energyWastage"":9977.4,""id"":2280,""machineTeamId"":61,""machineTeamWastage"":60.0,""projectId"":524},{""energyWastage"":565.0,""id"":2281,""machineTeamId"":1,""machineTeamWastage"":10.0,""projectId"":524},{""energyWastage"":4308.4,""id"":2282,""machineTeamId"":88,""machineTeamWastage"":40.0,""projectId"":524},{""energyWastage"":6.03,""id"":2283,""machineTeamId"":76,""machineTeamWastage"":1.0,""projectId"":524},{""energyWastage"":642.0,""id"":2284,""machineTeamId"":98,""machineTeamWastage"":20.0,""projectId"":524},{""energyWastage"":258.75,""id"":2285,""machineTeamId"":100,""machineTeamWastage"":15.0,""projectId"":524},{""energyWastage"":509.6,""id"":2286,""machineTeamId"":67,""machineTeamWastage"":20.0,""projectId"":524},{""energyWastage"":336.8,""id"":2287,""machineTeamId"":4,""machineTeamWastage"":10.0,""projectId"":524},{""energyWastage"":98.95,""id"":2288,""machineTeamId"":8,""machineTeamWastage"":5.0,""projectId"":524},{""energyWastage"":348.6,""id"":2289,""machineTeamId"":16,""machineTeamWastage"":5.0,""projectId"":524},{""energyWastage"":133.11,""id"":2290,""machineTeamId"":17,""machineTeamWastage"":3.0,""projectId"":524},{""energyWastage"":16.6,""id"":2291,""machineTeamId"":10,""machineTeamWastage"":1.0,""projectId"":524},{""energyWastage"":91.81,""id"":2292,""machineTeamId"":27,""machineTeamWastage"":1.0,""projectId"":524},{""energyWastage"":1812.7,""id"":2293,""machineTeamId"":35,""machineTeamWastage"":10.0,""projectId"":524},{""energyWastage"":1264.2,""id"":2294,""machineTeamId"":40,""machineTeamWastage"":10.0,""projectId"":524},{""energyWastage"":113.4,""id"":2295,""machineTeamId"":42,""machineTeamWastage"":7.0,""projectId"":524},{""energyWastage"":368.4,""id"":2296,""machineTeamId"":43,""machineTeamWastage"":20.0,""projectId"":524},{""energyWastage"":317.73,""id"":2297,""machineTeamId"":75,""machineTeamWastage"":7.0,""projectId"":524},{""energyWastage"":157.85,""id"":2298,""machineTeamId"":78,""machineTeamWastage"":5.0,""projectId"":524},{""energyWastage"":161.98,""id"":2299,""machineTeamId"":97,""machineTeamWastage"":7.0,""projectId"":524},{""energyWastage"":320.0,""id"":2300,""machineTeamId"":99,""machineTeamWastage"":25.0,""projectId"":524},{""energyWastage"":141.0,""id"":2301,""machineTeamId"":106,""machineTeamWastage"":30.0,""projectId"":524},{""energyWastage"":3092.6,""id"":2302,""machineTeamId"":142,""machineTeamWastage"":20.0,""projectId"":524},{""energyWastage"":286.3,""id"":2303,""machineTeamId"":134,""machineTeamWastage"":7.0,""projectId"":524}],524]",碳计算工具模块,111.187.122.58,上海市,上海市,121,31
3056,381,鱼圆,保存建造拆除数据,http://127.0.0.1:9009/api/v1/sub-item-energy/add/524,POST,2022-07-06 06:55:06,2022-07-04 07:37:53,2022-07-04 07:34:10,"[[{""energyWastage"":9977.4,""id"":2280,""machineTeamId"":61,""machineTeamWastage"":60.0,""projectId"":524},{""energyWastage"":565.0,""id"":2281,""machineTeamId"":1,""machineTeamWastage"":10.0,""projectId"":524},{""energyWastage"":4308.4,""id"":2282,""machineTeamId"":88,""machineTeamWastage"":40.0,""projectId"":524},{""energyWastage"":6.03,""id"":2283,""machineTeamId"":76,""machineTeamWastage"":1.0,""projectId"":524},{""energyWastage"":642.0,""id"":2284,""machineTeamId"":98,""machineTeamWastage"":20.0,""projectId"":524},{""energyWastage"":258.75,""id"":2285,""machineTeamId"":100,""machineTeamWastage"":15.0,""projectId"":524},{""energyWastage"":509.6,""id"":2286,""machineTeamId"":67,""machineTeamWastage"":20.0,""projectId"":524},{""energyWastage"":336.8,""id"":2287,""machineTeamId"":4,""machineTeamWastage"":10.0,""projectId"":524},{""energyWastage"":98.95,""id"":2288,""machineTeamId"":8,""machineTeamWastage"":5.0,""projectId"":524},{""energyWastage"":348.6,""id"":2289,""machineTeamId"":16,""machineTeamWastage"":5.0,""projectId"":524},{""energyWastage"":133.11,""id"":2290,""machineTeamId"":17,""machineTeamWastage"":3.0,""projectId"":524},{""energyWastage"":16.6,""id"":2291,""machineTeamId"":10,""machineTeamWastage"":1.0,""projectId"":524},{""energyWastage"":91.81,""id"":2292,""machineTeamId"":27,""machineTeamWastage"":1.0,""projectId"":524},{""energyWastage"":1812.7,""id"":2293,""machineTeamId"":35,""machineTeamWastage"":10.0,""projectId"":524},{""energyWastage"":1264.2,""id"":2294,""machineTeamId"":40,""machineTeamWastage"":10.0,""projectId"":524},{""energyWastage"":113.4,""id"":2295,""machineTeamId"":42,""machineTeamWastage"":7.0,""projectId"":524},{""energyWastage"":368.4,""id"":2296,""machineTeamId"":43,""machineTeamWastage"":20.0,""projectId"":524},{""energyWastage"":317.73,""id"":2297,""machineTeamId"":75,""machineTeamWastage"":7.0,""projectId"":524},{""energyWastage"":157.85,""id"":2298,""machineTeamId"":78,""machineTeamWastage"":5.0,""projectId"":524},{""energyWastage"":161.98,""id"":2299,""machineTeamId"":97,""machineTeamWastage"":7.0,""projectId"":524},{""energyWastage"":320.0,""id"":2300,""machineTeamId"":99,""machineTeamWastage"":25.0,""projectId"":524},{""energyWastage"":141.0,""id"":2301,""machineTeamId"":106,""machineTeamWastage"":30.0,""projectId"":524},{""energyWastage"":3092.6,""id"":2302,""machineTeamId"":142,""machineTeamWastage"":20.0,""projectId"":524},{""energyWastage"":286.3,""id"":2303,""machineTeamId"":134,""machineTeamWastage"":7.0,""projectId"":524}],524]",碳计算工具模块,111.187.122.58,上海市,上海市,121,31
